player,board1,board2,action
2,418768094208,653959168000,4
1,418768094208,653959170048,3
1,418768094216,2852982425600,6
2,436216398856,2853519296512,1
1,436216398856,2853523490816,1
1,436216431624,2853523491072,5
2,1535728059400,2853523491072,6
2,1535729107976,2853657708800,1
1,68719476736,2199023255552,3
2,343597383680,2199023255552,2
1,343597383680,2336462209024,3
2,345744867328,2336462209024,3
1,345744867328,2336478986240,3
2,345744998400,2336478986240,1
1,345744998400,2337015857152,1
2,345749192704,2337015857152,1
1,345749192704,2337015889920,2
2,346822934528,2337015889920,3
2,364002803712,2337015890944,3
1,364002803712,2337015890952,1
2,364002803968,2337015890952,2
1,364002803968,2337024279560,0
1,398362542336,2886780093448,4
2,402657509632,2886780093448,1
1,402657509632,2886780093450,4
1,402691064064,2886780355594,2
2,402691129600,2886780355594,0
1,402691129600,2887048791050,0
2,402693226752,2887048791050,0
1,402693226752,2887048807434,0
2,402693226880,2887048807434,0
1,402693226880,2887048807435,5
1,1502204854656,2895638742027,6
2,1502339072384,2895638742027,6
2,1502339072896,2895639790603,2
1,1649537974272,2645699854336,1
2,1718257451008,2645699854336,2
1,1718257451008,2646773596160,0
2,1718257467392,2646773596160,0
1,1718257467392,2646773596288,2
2,1718265856000,2646773596288,3
2,1735445725184,2648921079936,4
1,1735445725184,2653216047232,3
2,1735462502400,2653216047232,1
1,3441074110464,927748587520,3
1,3443221594112,936338522112,2
1,0,0,3
2,274877906944,0,3
1,274877906944,2147483648,3
1,274894684160,2201170739200,3
2,274894815232,2201170739200,3
1,274894815232,2201170740224,6
2,292074684416,2201170740224,6
1,292075732992,2338743911424,2
1,293149474816,2338743911432,2
2,293157863424,2338743911432,0
1,293157863424,2373103649800,0
2,293426298880,2373103649800,0
1,293426298880,2373105746952,2
2,293426364416,2373105746952,2
1,293426364416,2373105747464,0
2,293426380800,2373105747464,6
2,293426380864,2373105755656,0
2,293426380868,2373105755784,4
1,293426380868,2922861569672,4
2,297721348164,2922861569672,5
1,297721348164,4022373197448,1
1,366440824900,4022406751880,4
2,1684701184016,2340790732800,2
1,1684701184016,2340799121408,0
2,1684969619472,2340799121408,0
2,1684969685008,2340801218560,0
1,1684969685008,2340801234944,6
1,1702149554192,2409520711680,1
2,1711276359696,2409520712192,5
1,1986154266640,2409588345344,3
1,2473901162496,51539607552,3
1,2476048646144,120259084288,3
2,2476065423360,120259084288,3
1,2476065423360,120259215360,1
1,2476602294272,670015029248,1
2,2476606488576,670015029248,1
1,2476606488576,670015062016,6
2,2476740706304,670015062016,3
1,2476740706304,670015063040,4
2,2481035673600,670015063040,4
1,2481035673600,670048617472,4
2,2481035935744,670048617472,6
1,2481035935744,670049666048,4
2,2481035937792,670049666048,3
1,2481035945984,1769561293832,6
2,2481035946048,1769561293832,5
1,2481035946048,1778151228424,1
2,2481035946304,1778151228424,0
1,2481035946304,1778419663880,0
2,2481038043456,1778419663880,0
1,2481038043456,1778419680264,2
1,2618476996928,1778486789128,2
1,137438953472,68719476736,1
2,137975824384,68719476736,4
2,137980018688,618475290624,1
1,137980018688,618475323392,4
2,142274985984,618475323392,4
1,142274985984,618508877824,4
2,143348989952,1718020505600,2
2,418226896896,1718028894208,3
2,1103806595072,549755813888,4
1,1103806595072,549789368320,2
2,1241245548544,549789368320,2
1,1241245548544,550863110144,2
2,1241253937152,550863110144,2
1,1241253937152,550863175680,4
1,1241254199296,559453110272,5
2,1241321308160,559453110272,3
2,1142729752576,345746964480,5
1,1142729752576,345814073344,2
1,1280168706048,345814597632,3
2,1280185483264,345814597632,5
1,1280185483264,345814601728,5
2,1280185483296,345814601728,3
2,1280185483424,345814732800,3
1,1280185483424,345814733824,2
2,1281259225248,345814733824,3
1,1281259225248,345814733832,6
1,3480282546336,895578936328,4
2,996702945280,3376918036480,0
2,996770054144,3376918052864,4
1,996770054144,3381213020160,3
2,998917537792,3381213020160,4
1,998917537792,3381246574592,4
2,998917799936,3381246574592,5
1,998917799936,3381247098880,5
2,998917804032,3381247098880,2
1,998917804032,3381255487488,2
2,998917869568,3381255487488,5
1,998917869568,3381255487520,0
1,998934646912,3381255489569,3
2,3848290697216,206158430208,3
1,3848290697216,481036337152,0
2,3882650435584,481036337152,3
1,3882650435584,483183820800,2
2,3883724177408,483183820800,2
1,3883724177408,483192209408,3
2,3883740954624,483192209408,3
2,3883741020160,483192340480,4
1,3883741020160,487487307776,4
1,3883774574592,504667176960,5
2,3892364509184,504667176960,5
1,3892364509184,504734285824,3
2,3892364510208,504734285824,0
1,3892364510208,505002721280,3
2,3892901381128,505004818432,5
1,3892901381128,505005342720,5
2,3892901385224,505005342720,4
1,3892901385224,505005604864,4
2,3892901387272,505005604864,2
2,3892901387304,505005605376,2
2,3892905581608,505005605380,4
1,3892905581608,505005605396,0
2,3892905598120,505139823124,6
2,34359738368,0,3
1,34359738368,274877906944,3
1,36507222016,2473901162496,4
1,586263035904,2542620639232,3
2,586279813120,2542620639232,3
1,586279813120,2542620770304,1
2,586816684032,2542620770304,0
1,1686328311808,2547184173056,4
1,1686361866240,2547184174080,1
2,1686366060544,2547184174080,4
1,1686366060544,2547184436224,6
2,1703545929728,2547184436224,1
1,1703545931776,2547318686720,6
2,1703546980352,2547318686720,2
1,1703546980352,2684757640192,6
1,1703546988544,2684757640256,3
2,1703546988552,2684757640256,0
1,1703546988552,2684759737408,4
2,1703546988568,2684759737408,0
2,1712136923160,2684759753792,0
1,2267742732288,1236950581248,2
2,2268816474112,1236950581248,2
1,2268816474112,1236958969856,4
1,2818572288000,1511836876800,1
1,2819109158912,1529016745984,3
2,2821256642560,1529016745984,4
1,2821256642560,1533311713280,4
1,2821290196992,1533311778816,3
1,2821306974208,1533312040960,3
2,2821307105280,1533312040960,5
1,2821307105280,1541901975552,3
1,240518168576,1653562408960,3
2,625186177024,1546188226560,2
1,625186177024,1547261968384,2
1,625194565632,3746285223936,4
2,625228120064,3746285223936,4
1,625228120064,3746285486080,3
1,625244897280,3746287583232,1
1,625781768192,3746287648768,1
2,421175230464,3332894621696,3
1,421175230464,3335042105344,3
2,421192007680,3335042105344,5
2,422265749504,3335109214208,2
1,422265749504,3335117602816,3
2,422265880576,3335117602816,3
1,422265880576,3335117603840,6
1,439445749760,3335117669376,1
2,508165226496,3335117669376,4
1,508165750784,3884875580416,2
1,508165751296,3885009798144,4
2,512460718592,3885009798144,5
2,512460734976,3885009802240,1
2,512460734980,3885546673152,3
1,512460734980,3885546673160,1
2,2199023255552,0,3
1,2199023255552,274877906944,3
2,2201170739200,274877906944,3
2,2269890215936,274894684160,1
1,2269890215936,275431555072,3
2,2269890347008,275431555072,1
2,2854005899264,275704184832,1
1,2854005899264,275704217600,1
2,2854005899520,275704217600,6
2,2991444852992,292884086784,0
1,2991444852992,292886183936,0
2,2991444869376,292886183936,3
1,2991444869376,292886184960,5
1,4090956497152,292886184968,6
2,4091090714880,292886184968,2
1,4091090714880,293959926792,0
1,4091090715008,298254894088,1
1,4091090715010,298288448520,2
2,4091099103618,298288448520,2
2,3461752029184,379030929408,3
1,3461752029184,381178413056,5
1,3461819138048,381195190272,5
2,2508531433472,1256277934080,0
1,2508531433472,1256277950464,5
2,2517121368064,1256277950464,5
1,2517121368064,1256345059328,5
2,2517121892352,1256345059328,3
1,2517121892352,1256361836544,3
2,2517122023424,1256361836544,6
2,2517122024480,1256496058368,0
1,2517122024480,1256496058496,2
2,2518195766304,1256496058496,6
1,2518195766304,1256497107072,6
2,2518195774496,1256497107072,2
1,2518195774496,1256505495680,2
2,2518195840040,1256505495744,1
2,3067951653928,1325224972480,0
1,3067951653928,1325224972481,1
2,3068488524840,1325224972481,1
2,3068488557608,1325229166785,2
1,3072783524904,1325229167301,4
1,3448867127296,619649957888,6
2,3466046996480,619649957888,2
1,3466046996480,619650023424,4
2,3466046998528,619650023424,6
1,3466046998528,619784241152,5
2,3466047522816,619784241152,1
1,3466047522816,620321112064,1
2,3466051717120,620321112064,1
1,3466051717120,620321144832,6
1,3466052765696,654680883200,2
1,3466052766208,654949318656,0
2,3466054863360,654949318656,0
1,3466054863360,654949335040,1
2,3466054863616,654949335040,2
1,3466054863616,654949335044,5
2,3466054867712,654949335044,4
1,3466054867712,654949335060,6
2,3466054875904,654949335060,1
1,3466054875904,654949335062,0
1,3466054876032,654949335063,3
1,618475290624,38654705664,4
2,618508845056,38654705664,1
1,618508845056,39191576576,1
2,618513039360,39191576576,6
1,618513039360,2238214832128,3
1,893390946304,2255394701312,2
1,3404835323904,412610527232,5
2,3413425258496,412610527232,3
1,3413425258496,412610658304,3
2,3413425259520,412610658304,0
1,3413425259520,412612755456,4
1,3963181073408,416907722752,0
1,3963181089792,416941277184,5
1,3963248198656,417478148096,5
2,1477491818496,2210633089024,2
2,1477491851264,2348072042496,2
2,3887482273792,86174072832,3
1,3887482273792,361051979776,0
2,3887482290176,361051979776,3
1,3887482290176,363199463424,3
2,3887499067392,363199463424,3
1,3887499067392,363199594496,4
1,3887532621824,363199595520,4
1,1133871366144,275146342400,3
1,1136018849792,343865819136,3
2,1136035627008,343865819136,3
1,1136035627008,343865950208,2
2,1273474580480,343865950208,2
1,1273474580480,344939692032,5
1,1282064515072,345476562944,2
2,1282072903680,345476562944,0
1,1282072903680,345478660096,1
2,1282077097984,345478660096,2
1,1282077097984,345478725632,1
2,1282077130752,345478725632,4
1,1282077130752,895234539520,2
2,1282077131264,895234539520,2
1,1282077131264,895234539524,5
2,1282144240128,895234539524,5
1,1282144240128,895235063812,3
1,1282144241152,895235067908,1
1,1282144241408,895235067916,1
2,893621633024,2237677961216,2
1,893621633024,2375116914688,2
2,894695374848,2375116914688,2
1,894728929280,3474636931072,4
2,894729191424,3474636931072,1
1,894729191424,3475173801984,2
2,894729256960,3475173801984,1
2,911909126144,3475177996288,0
1,911909126144,3475180093440,1
2,911909158912,3475180093440,4
2,911909175296,3475180095488,6
1,911909175296,3475314313216,5
2,920499109888,3475314313216,1
2,920500158464,3475314313472,6
1,920500158464,3475314321664,5
1,920567267328,3475314321728,4
2,920567267344,3475314321728,0
1,920567267344,3475314321856,5
2,920567791632,3475314321856,5
1,920567791632,3475314325952,1
2,920567791635,3475314326464,2
1,920567791635,3475314326468,5
2,920567791667,3475314326468,3
1,920567791667,3477461810116,3
1,2662888112128,624515088384,3
1,2665035595776,624515153920,3
1,2665052372992,624783589376,3
2,2787433775104,429496729600,2
1,2787433775104,430570471424,2
1,2787442163712,499289948160,1
2,2787979034624,499289948160,2
2,2790126518272,499290013696,4
1,2790126518272,499323568128,4
2,2790126780416,499323568128,2
2,2790395215872,499323568640,0
1,2790395215872,499325665792,0
2,2790395232256,499325665792,6
2,2790395232260,499459883520,0
1,2790395232260,499459883648,5
2,3889906860036,499459883648,0
2,3889923637252,499459883649,3
1,3889923637252,499460014721,5
2,3898513571844,499460014721,3
1,3898513571844,499460015745,5
2,3898580680708,499460015745,5
1,3898580680708,499460540033,3
2,3898580680716,499460540033,4
1,3898580680716,499460542081,5
2,3898580684812,499460542081,4
1,3898580684812,499460542097,1
1,3898584879116,499460574865,1
2,3898584879372,499460574865,1
2,3445637513216,361314123776,2
2,2920586149888,1105148772352,2
1,2920586149888,1105148837888,5
2,2929176084480,1105148837888,3
1,2929176084480,1380026744832,5
2,2929243193344,1380026744832,4
1,2929243193344,1380060299264,4
2,2929243455488,1380060299264,5
1,2929243455488,1380060823552,6
1,2946423324672,1380060827648,6
2,2946557542400,1380060827648,6
1,2946557542400,1380061876224,6
2,2946557550592,1380061876224,2
1,3015277027328,1382209360384,5
2,3015277027424,1382211457536,1
1,1662153392128,2285056827392,3
2,1937031299072,2285056827392,1
1,1937031299072,2285593698304,2
1,275687407616,1752346656768,3
2,277834891264,1752346656768,3
1,277834891264,1752363433984,5
1,286424825856,1752430542848,5
2,286425350144,1752430542848,1
1,286425350144,1752430575616,3
2,286425481216,1752430575616,3
1,286425481216,1752430576640,0
2,286427578368,1752430576640,3
1,286427578368,1752430576648,6
2,2485450833920,1752430576648,6
2,223607783424,2233517219840,3
1,223607783424,2508395126784,3
2,225755267072,2508395126784,3
1,225755267072,2508411904000,3
1,225755398144,2508411905024,4
2,775511212032,2508411905024,4
1,775511212032,2512706872320,4
2,775544766464,2512706872320,5
1,775544766464,3612218500096,2
1,776618508288,3620808434688,1
2,2654424006656,1671816019968,1
1,2654424006656,1740535496704,4
1,2654457561088,1740543885312,2
2,2654457626624,1740543885312,4
1,2654457626624,1740544147456,1
1,2654994497536,1740611256320,5
2,2654995021824,1740611256320,3
1,2654995021824,1742758739968,3
2,2655011799040,1742758739968,3
1,2655011799040,1742758871040,3
2,2655011800064,1742758871040,4
1,2655011800064,1742758873088,3
2,2655011800072,1742758873088,4
1,2655011800072,1742758873104,0
1,2655280236040,1742759929872,1
1,3900098740224,350073651200,4
2,3900098742272,350073651200,3
1,3900098742272,350090428416,3
2,3900098873344,350090428416,5
1,3900098873344,358680363008,0
1,3900100970496,358814580736,0
1,1100652478464,180388626432,2
2,1100660867072,180388626432,2
2,1100929318912,180390789120,3
1,1100929318912,455268696064,1
2,1169648795648,455268696064,3
1,1169648795648,457416179712,3
2,1169665572864,457416179712,5
1,1169665572864,457416704000,2
2,1169665573376,457416704000,1
2,1169669767680,457953574912,0
2,1169669767681,457953575040,2
1,1169669767681,457953575044,4
2,1719425581569,457953575044,6
1,1719425581569,2656976830596,6
2,1736605450753,2656976830596,6
2,1736605483521,2657111048324,1
1,1736605483521,2657111048580,1
2,1736605483523,2657111048580,5
2,1736605483555,2657111052676,3
2,1736605484579,2657111183748,3
2,1740900451875,2657111183756,4
2,1133871366144,137438953472,2
2,1142461300736,138512695296,5
1,1142461300736,138579804160,2
2,1142469689344,138579804160,4
2,1142469754880,688335618048,4
2,1142469755392,692630585344,2
1,1142469755392,692630585348,3
1,1417347662336,694778068996,5
2,1417348186624,694778068996,0
1,1417348186624,695046504452,0
1,1417350283776,695063281668,3
2,1417350414848,695063281668,5
1,1417350414848,695063285764,4
2,1172526071808,824633720832,4
1,1172526071808,824667275264,3
2,1174673555456,824667275264,5
1,1174673555456,833257209856,3
1,1174690332672,833794080768,3
2,1174690463744,833794080768,3
1,1174690463744,833794081792,1
2,1174694658048,833794081792,4
1,1174694658048,833794343936,5
2,1174761766912,833794343936,4
1,1174761766912,833794345984,4
2,1174761766928,833794345984,3
1,1174761766928,833794345992,5
2,1174762291216,833794345992,5
1,1174762291216,833794350088,1
1,1174762323984,833794350344,2
1,1312201277456,3032817605896,2
2,1313275019280,3032817605896,6
2,1347634757648,3049997475080,6
1,1347634757648,3050131692808,1
2,1347634757682,3050140081416,6
2,662498967552,3440302358528,2
